Time,SSI,symbol
1/21/2004,67.25,6E
1/20/2004,62.48,6E
1/19/2004,56.42,6E
1/16/2004,60.37,6E
1/15/2004,71.1,6E
1/14/2004,75.95,6E
1/13/2004,83.65,6E
1/12/2004,80.7,6E
1/9/2004,66.5,6E
1/8/2004,70.66,6E
1/7/2004,78.35,6E
1/6/2004,73.65,6E
1/5/2004,73.86,6E
1/2/2004,62.53,6E
12/31/2003,62.93,6E
12/30/2003,55.46,6E
12/29/2003,54.92,6E
12/26/2003,62.85,6E
12/24/2003,49.86,6E
12/23/2003,67.98,6E
12/22/2003,61.04,6E
12/19/2003,61.86,6E
12/18/2003,56.37,6E
12/17/2003,44.96,6E
12/16/2003,51.67,6E
12/15/2003,39.47,6E
12/12/2003,40.56,6E
12/11/2003,56.48,6E
12/10/2003,59.98,6E
12/9/2003,58.31,6E
12/8/2003,48.33,6E
12/5/2003,37.32,6E
12/4/2003,50.13,6E
12/3/2003,48.19,6E
12/2/2003,35.65,6E
12/1/2003,58.35,6E
11/28/2003,44.4,6E
11/27/2003,53.92,6E
11/26/2003,44.65,6E
11/25/2003,58.33,6E
11/24/2003,66.74,6E
11/21/2003,58.72,6E
11/20/2003,57.24,6E
11/19/2003,56.2,6E
11/18/2003,36.91,6E
11/17/2003,52.94,6E
11/14/2003,52.23,6E
11/13/2003,45.12,6E
11/12/2003,41.45,6E
11/11/2003,47.92,6E
11/10/2003,55.29,6E
11/7/2003,41.49,6E
11/6/2003,49.55,6E
11/5/2003,51.41,6E
11/4/2003,47.59,6E
11/3/2003,63.77,6E
10/31/2003,66.67,6E
10/30/2003,67.22,6E
10/29/2003,71.26,6E
10/28/2003,69.13,6E
10/27/2003,56.66,6E
10/24/2003,46.62,6E
10/23/2003,59.71,6E
10/22/2003,36.15,6E
10/21/2003,49.63,6E
10/20/2003,52.68,6E
10/17/2003,50.05,6E
10/16/2003,63.3,6E
10/15/2003,62.87,6E
10/14/2003,52.87,6E
10/13/2003,73.44,6E
10/10/2003,60.23,6E
10/9/2003,69.71,6E
10/8/2003,60.04,6E
10/7/2003,61.07,6E
10/6/2003,52,6E
10/3/2003,74.18,6E
10/2/2003,72.29,6E
10/1/2003,54.41,6E
9/30/2003,62.18,6E
9/29/2003,49.82,6E
9/26/2003,70.3,6E
9/25/2003,68.19,6E
9/24/2003,60.8,6E
9/23/2003,70.09,6E
9/22/2003,63.99,6E
9/19/2003,57.12,6E
9/18/2003,63.67,6E
9/17/2003,56.21,6E
9/16/2003,68.82,6E
9/15/2003,55.43,6E
9/12/2003,51.6,6E
9/11/2003,65.82,6E
9/10/2003,57.98,6E
9/9/2003,50.57,6E
9/8/2003,63.28,6E
9/5/2003,58.12,6E
9/4/2003,57.33,6E
9/3/2003,65.12,6E
9/2/2003,74.15,6E
9/1/2003,70.97,6E
8/29/2003,65.6,6E
8/28/2003,67.25,6E
8/27/2003,71.06,6E
8/26/2003,63.86,6E
8/25/2003,63.77,6E
8/22/2003,69.47,6E
8/21/2003,74.35,6E
8/20/2003,69.27,6E
8/19/2003,74.93,6E
8/18/2003,87.18,6E
8/15/2003,77.23,6E
8/14/2003,71.94,6E
8/13/2003,55.69,6E
8/12/2003,61.92,6E
8/11/2003,52.26,6E
8/8/2003,69.88,6E
8/7/2003,56.51,6E
8/6/2003,65.24,6E
8/5/2003,59.72,6E
8/4/2003,65.16,6E
8/1/2003,68.7,6E
7/31/2003,68.5,6E
7/30/2003,61.45,6E
7/29/2003,62.62,6E
7/28/2003,63.49,6E
7/25/2003,63.43,6E
7/24/2003,63.73,6E
7/23/2003,48.5,6E
7/22/2003,62.2,6E
7/21/2003,50.2,6E
7/18/2003,53.91,6E
7/17/2003,56.86,6E
7/16/2003,55.42,6E
7/15/2003,69.91,6E
7/14/2003,57.28,6E
7/11/2003,67.31,6E
7/10/2003,57.88,6E
7/9/2003,67.95,6E
7/8/2003,70.12,6E
7/7/2003,80.95,6E
7/4/2003,82.95,6E
7/3/2003,83.14,6E
7/2/2003,72.96,6E
7/1/2003,70.01,6E
6/30/2003,71.88,6E
6/27/2003,87.53,6E
6/26/2003,87.31,6E
6/25/2003,77.43,6E
6/24/2003,86.66,6E
6/23/2003,78.96,6E
6/20/2003,82.16,6E
6/19/2003,83.32,6E
6/18/2003,89.49,6E
6/17/2003,84,6E
6/16/2003,70.64,6E
6/13/2003,55.22,6E
6/12/2003,67.38,6E
6/11/2003,71.11,6E
6/10/2003,82.81,6E
6/9/2003,75.29,6E
6/6/2003,85.94,6E
6/5/2003,58.94,6E
6/4/2003,68.03,6E
6/3/2003,63.8,6E
6/2/2003,66.89,6E
5/30/2003,79.26,6E
5/29/2003,57.12,6E
5/28/2003,61.23,6E
5/27/2003,61.23,6E
5/26/2003,51.12,6E
5/23/2003,48.33,6E
5/22/2003,52.26,6E
5/21/2003,70.67,6E
5/20/2003,60.23,6E
5/19/2003,62.48,6E
5/16/2003,46.33,6E
5/15/2003,61.36,6E
5/14/2003,63.38,6E
5/13/2003,67.52,6E
5/12/2003,67.15,6E
5/9/2003,51.57,6E
5/8/2003,45.54,6E
5/7/2003,50.76,6E
5/6/2003,41.44,6E
5/5/2003,40.31,6E
5/2/2003,44.22,6E
5/1/2003,36.88,6E
4/30/2003,25.97,6E
4/29/2003,19.92,6E
4/28/2003,51.87,6E
4/25/2003,27.04,6E
4/24/2003,27.41,6E
4/23/2003,42.63,6E
4/22/2003,27.83,6E
4/21/2003,42.72,6E
4/18/2003,44.7,6E
4/17/2003,41.7,6E
4/16/2003,27.44,6E
4/15/2003,30.67,6E
4/14/2003,43.27,6E
4/11/2003,41.47,6E
4/10/2003,48.08,6E
4/9/2003,35.83,6E
4/8/2003,35.26,6E
4/7/2003,47.18,6E
4/4/2003,51.41,6E
4/3/2003,53.22,6E
4/2/2003,59.58,6E
4/1/2003,39.88,6E
3/31/2003,43.63,6E
3/28/2003,39.09,6E
3/27/2003,56.27,6E
3/26/2003,60.4,6E
3/25/2003,72.9,6E
3/24/2003,61.42,6E
3/21/2003,59.34,6E
3/20/2003,60.1,6E
3/19/2003,52.61,6E
3/18/2003,43.28,6E
3/17/2003,69.83,6E
3/14/2003,74.04,6E
3/13/2003,68.09,6E
3/12/2003,71.5,6E
3/11/2003,72.43,6E
3/10/2003,61.72,6E
3/7/2003,64.72,6E
3/6/2003,54.07,6E
3/5/2003,52.91,6E
3/4/2003,38.32,6E
3/3/2003,23.17,6E
2/28/2003,44.93,6E
2/27/2003,66.09,6E
2/26/2003,45.94,6E
2/25/2003,61.83,6E
2/24/2003,53.94,6E
2/21/2003,52.84,6E
2/20/2003,36.79,6E
2/19/2003,48.41,6E
2/18/2003,63.15,6E
2/17/2003,67.27,6E
2/14/2003,63.12,6E
2/13/2003,45.56,6E
2/12/2003,61.46,6E
2/11/2003,63.4,6E
2/10/2003,77.39,6E
2/7/2003,60.05,6E
2/6/2003,59.47,6E
2/5/2003,70.73,6E
2/4/2003,42.45,6E
2/3/2003,52.33,6E
1/31/2003,75.5,6E
1/30/2003,70.4,6E
1/29/2003,66.12,6E
1/28/2003,69.42,6E
1/27/2003,66.59,6E
1/24/2003,38.04,6E
1/23/2003,47.18,6E
1/22/2003,51.73,6E
1/21/2003,35.91,6E
1/20/2003,44.29,6E
1/17/2003,39.44,6E
1/16/2003,30.15,6E
1/15/2003,38.84,6E
1/14/2003,45.96,6E
1/13/2003,54.13,6E
1/10/2003,25.74,6E
1/9/2003,49.17,6E
1/8/2003,39.53,6E
1/7/2003,42.72,6E
1/6/2003,33.16,6E
1/3/2003,32.04,6E
1/2/2003,54.28,6E
12/31/2002,31.47,6E
